Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
rf_sig_fs_50_8_5,-0.3925160771716838,0.3758,38.916453162145714,0.1087,Weak model,True,50,8,5
mlp_pca_sig_75_5_20,-0.5624732890653316,0.1739,34.10305141748687,0.2852,Weak model,True,75,5,20
mlp_pca_sig_90_8_5,-0.5926618044499977,0.1561,34.89087852341411,0.3003,Weak model,True,90,8,5
mlp_pca_sig_90_8_20,-0.6080634255318367,0.1459,40.71352411364694,0.2234,Weak model,True,90,8,20
xgb_nofs_50_5_50,-0.7547114467532431,0.0756,49.26055465303385,0.0663,Weak model,True,50,5,50
rf_nofs_nogarch_8_50,-0.3462592186902844,0.4523,17.74602502307569,0.5909,Weak model,False,,8,50
xgb_nofs_50_5_20,-0.7547114467532431,0.0756,49.26055465303385,0.0663,Weak model,True,50,5,20
xgb_nofs_50_5_10,-0.7547114467532431,0.0756,49.26055465303385,0.0663,Weak model,True,50,5,10
xgb_nofs_50_5_5,-0.7786862183867662,0.0653,29.881130081684642,0.2641,Weak model,True,50,5,5
bb_garch_50_5_50,-0.5238487850458474,0.1426,-13.591534583205622,0.0516,Weak model,True,50,5,50
mlp_pca_sig_90_50_20,-0.6080634255318367,0.1459,40.71352411364694,0.2234,Weak model,True,90,50,20
bb_garch_50_8_10,-0.5384623982196963,0.1351,-11.215973948116304,0.0962,Weak model,True,50,8,10
bb_garch_50_8_20,-0.5384623982196963,0.1351,-11.215973948116304,0.0962,Weak model,True,50,8,20
rf_nofs_nogarch_50_50,-0.34069082673605666,0.4605,9.088513053282927,0.7804,Weak model,False,,50,50
rf_nofs_nogarch_50_20,-0.34069082673605666,0.4605,9.088513053282927,0.7804,Weak model,False,,50,20
rf_nofs_nogarch_50_10,-0.3443876178567755,0.4547,6.982684541301602,0.8341,Weak model,False,,50,10
mlp_pca_sig_90_8_50,-0.6080634255318367,0.1459,40.71352411364694,0.2234,Weak model,True,90,8,50
rf_nofs_nogarch_50_5,-0.3514904103306191,0.4449,-28.671384251324387,0.4066,Weak model,False,,50,5
rf_nofs_nogarch_8_20,-0.3462592186902844,0.4523,17.74602502307569,0.5909,Weak model,False,,8,20
