Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
mlp_nogarch_50_50,-0.5597608485678929,0.1104,-18.219519032557137,0.7292,Weak model,False,,50,50
mlp_nogarch_50_20,-0.5597608485678929,0.1104,-18.219519032557137,0.7292,Weak model,False,,50,20
mlp_nogarch_50_10,-0.5597608485678929,0.1104,-18.219519032557137,0.7292,Weak model,False,,50,10
mlp_nogarch_5_10,-0.5506483309508333,0.1167,-10.118589554084295,0.8463,Weak model,False,,5,10
mlp_nogarch_8_50,-0.5597608485678929,0.1104,-18.219519032557137,0.7292,Weak model,False,,8,50
mlp_nogarch_50_5,-0.581871118156835,0.0966,-28.71567691217807,0.5805,Weak model,False,,50,5
mlp_nogarch_5_50,-0.5506483309508333,0.1167,-10.118589554084295,0.8463,Weak model,False,,5,50
mlp_nogarch_8_10,-0.5597608485678929,0.1104,-18.219519032557137,0.7292,Weak model,False,,8,10
mlp_nogarch_8_5,-0.581871118156835,0.0966,-28.71567691217807,0.5805,Weak model,False,,8,5
mlp_nogarch_5_20,-0.5506483309508333,0.1167,-10.118589554084295,0.8463,Weak model,False,,5,20
xgb_sig_fs_90_5_50,-0.29560143289279595,0.4202,77.860696412397,0.0415,Potential signal (strategy not outperforming),True,90,5,50
macd_garch_50_3_5,-0.2102387933119333,0.5188,185.61669420172598,0.0,Potential signal (strategy not outperforming),True,50,3,5
macd_garch_50_8_5,-0.2513878198529751,0.4438,174.4620938811152,0.0,Potential signal (strategy not outperforming),True,50,8,5
macd_garch_50_3_50,-0.06339233142758749,0.8594,236.49198015674767,0.0,Potential signal (strategy not outperforming),True,50,3,50
macd_garch_50_5_50,-0.07935057342125318,0.8239,230.93843145108522,0.0,Potential signal (strategy not outperforming),True,50,5,50
macd_pure_8_50,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,8,50
macd_garch_50_5_20,-0.050785364130915944,0.8873,219.05870358126714,0.0,Potential signal (strategy not outperforming),True,50,5,20
macd_garch_50_3_20,-0.03483071267586868,0.92,224.40308882268099,0.0,Potential signal (strategy not outperforming),True,50,3,20
macd_garch_50_5_10,-0.12695013561123558,0.7113,215.60281049427618,0.0,Potential signal (strategy not outperforming),True,50,5,10
xgb_sig_fs_90_3_50,-0.2171979707523708,0.5539,101.21981898519904,0.0168,Potential signal (strategy not outperforming),True,90,3,50
xgb_sig_fs_90_5_20,-0.29560143289279595,0.4202,77.860696412397,0.0415,Potential signal (strategy not outperforming),True,90,5,20
macd_garch_50_50_5,-0.23088183799075634,0.4793,169.98107091101542,0.0,Potential signal (strategy not outperforming),True,50,50,5
macd_garch_50_8_20,-0.0759231860631373,0.8312,211.8583892201332,0.0,Potential signal (strategy not outperforming),True,50,8,20
macd_garch_50_5_5,-0.22622311247571159,0.4896,180.77757585044833,0.0,Potential signal (strategy not outperforming),True,50,5,5
macd_pure_50_5,-0.3544893502967813,0.3045,312.50156014950073,0.0,Potential signal (strategy not outperforming),False,,50,5
macd_pure_50_10,-0.27608282793322847,0.4394,411.1215157879142,0.0,Potential signal (strategy not outperforming),False,,50,10
macd_garch_50_8_10,-0.15264596207958847,0.6559,208.12670421923332,0.0,Potential signal (strategy not outperforming),True,50,8,10
macd_garch_50_3_10,-0.11137614211292879,0.7469,221.03864761203715,0.0,Potential signal (strategy not outperforming),True,50,3,10
xgb_sig_fs_90_3_20,-0.2171979707523708,0.5539,101.21981898519904,0.0168,Potential signal (strategy not outperforming),True,90,3,20
macd_garch_50_8_50,-0.10452810939954715,0.7686,223.47199741250762,0.0,Potential signal (strategy not outperforming),True,50,8,50
macd_pure_50_20,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,50,20
macd_pure_50_50,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,50,50
macd_garch_90_3_50,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,3,50
macd_garch_50_50_10,-0.1318927025660993,0.7027,203.97121213806452,0.0,Potential signal (strategy not outperforming),True,50,50,10
macd_garch_90_5_5,-0.33144776870063086,0.3281,290.74372360626955,0.0,Potential signal (strategy not outperforming),True,90,5,5
macd_garch_90_5_20,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,5,20
xgb_sig_fs_50_3_50,-0.042885444045951626,0.9101,78.27446787814252,0.0171,Potential signal (strategy not outperforming),True,50,3,50
xgb_sig_fs_50_3_20,-0.11013206812539278,0.7627,70.43007405931556,0.0318,Potential signal (strategy not outperforming),True,50,3,20
macd_garch_90_5_50,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,5,50
macd_garch_90_8_5,-0.33144776870063086,0.3281,290.74372360626955,0.0,Potential signal (strategy not outperforming),True,90,8,5
macd_garch_90_8_10,-0.2505558968230299,0.4717,379.84092905963945,0.0,Potential signal (strategy not outperforming),True,90,8,10
macd_garch_90_8_20,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,8,20
macd_garch_90_8_50,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,8,50
rf_sig_fs_nogarch_50_5,-0.11320305452777835,0.7648,-84.80165346159063,0.0061,Potential signal (strategy not outperforming),False,,50,5
macd_garch_90_50_5,-0.33144776870063086,0.3281,290.74372360626955,0.0,Potential signal (strategy not outperforming),True,90,50,5
macd_garch_90_50_10,-0.2505558968230299,0.4717,379.84092905963945,0.0,Potential signal (strategy not outperforming),True,90,50,10
macd_garch_90_50_20,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,50,20
macd_garch_90_50_50,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,50,50
rsi_pure_3_5,-0.30866753351314935,0.3584,187.12123089549715,0.0,Potential signal (strategy not outperforming),False,,3,5
rsi_pure_3_10,-0.26852011170217605,0.4289,241.97088748013306,0.0,Potential signal (strategy not outperforming),False,,3,10
rsi_pure_3_20,-0.26852011170217605,0.4289,241.97088748013306,0.0,Potential signal (strategy not outperforming),False,,3,20
rsi_pure_3_50,-0.26852011170217605,0.4289,241.97088748013306,0.0,Potential signal (strategy not outperforming),False,,3,50
rsi_pure_5_5,-0.271886440509158,0.4127,164.39979518875595,0.0,Potential signal (strategy not outperforming),False,,5,5
rsi_pure_5_10,-0.23178401912203417,0.4962,221.58899417873,0.0,Potential signal (strategy not outperforming),False,,5,10
rsi_pure_5_20,-0.23178401912203417,0.4962,221.58899417873,0.0,Potential signal (strategy not outperforming),False,,5,20
rsi_pure_5_50,-0.23178401912203417,0.4962,221.58899417873,0.0,Potential signal (strategy not outperforming),False,,5,50
macd_garch_90_5_10,-0.2505558968230299,0.4717,379.84092905963945,0.0,Potential signal (strategy not outperforming),True,90,5,10
macd_pure_8_10,-0.27608282793322847,0.4394,411.1215157879142,0.0,Potential signal (strategy not outperforming),False,,8,10
macd_garch_50_50_20,-0.055439158995193805,0.8745,207.7117904480101,0.0,Potential signal (strategy not outperforming),True,50,50,20
macd_garch_90_3_20,-0.3012692057496946,0.3963,391.38461961357416,0.0,Potential signal (strategy not outperforming),True,90,3,20
macd_garch_50_50_50,-0.08402988625599717,0.8115,219.58104287446616,0.0,Potential signal (strategy not outperforming),True,50,50,50
macd_garch_75_3_5,-0.2460875472817634,0.4739,252.35726191186387,0.0,Potential signal (strategy not outperforming),True,75,3,5
macd_garch_75_3_10,-0.0844648602381417,0.8116,291.2457422923871,0.0,Potential signal (strategy not outperforming),True,75,3,10
macd_garch_75_3_20,-0.1638009299938854,0.6477,317.8079476706328,0.0,Potential signal (strategy not outperforming),True,75,3,20
macd_garch_75_3_50,-0.1638009299938854,0.6477,317.8079476706328,0.0,Potential signal (strategy not outperforming),True,75,3,50
macd_garch_75_5_5,-0.26736991412222555,0.4396,238.94246393576526,0.0,Potential signal (strategy not outperforming),True,75,5,5
macd_garch_75_5_10,-0.10050787171879738,0.7765,284.4706361701785,0.0,Potential signal (strategy not outperforming),True,75,5,10
macd_garch_75_5_20,-0.17968857951931627,0.6165,311.3419620483751,0.0,Potential signal (strategy not outperforming),True,75,5,20
macd_garch_75_5_50,-0.17968857951931627,0.6165,311.3419620483751,0.0,Potential signal (strategy not outperforming),True,75,5,50
macd_garch_75_8_5,-0.29271965461720206,0.398,231.20612924351656,0.0,Potential signal (strategy not outperforming),True,75,8,5
xgb_sig_fs_75_3_50,-0.2657868946658004,0.4685,82.54583246709396,0.0198,Potential signal (strategy not outperforming),True,75,3,50
xgb_sig_fs_75_3_20,-0.2657868946658004,0.4685,82.54583246709396,0.0198,Potential signal (strategy not outperforming),True,75,3,20
macd_garch_75_8_10,-0.1259164506397663,0.7245,275.31149766516825,0.0,Potential signal (strategy not outperforming),True,75,8,10
macd_garch_75_8_20,-0.20510145377518496,0.5693,302.27900828076315,0.0,Potential signal (strategy not outperforming),True,75,8,20
macd_garch_75_8_50,-0.20510145377518496,0.5693,302.27900828076315,0.0,Potential signal (strategy not outperforming),True,75,8,50
macd_garch_75_50_5,-0.27227153827477935,0.4321,227.52583918271202,0.0,Potential signal (strategy not outperforming),True,75,50,5
macd_garch_75_50_10,-0.1052182953547891,0.7671,271.7060476834548,0.0,Potential signal (strategy not outperforming),True,75,50,10
macd_garch_75_50_20,-0.18452646309782483,0.6098,299.1171561218216,0.0,Potential signal (strategy not outperforming),True,75,50,20
macd_garch_75_50_50,-0.18452646309782483,0.6098,299.1171561218216,0.0,Potential signal (strategy not outperforming),True,75,50,50
macd_garch_90_3_5,-0.33144776870063086,0.3281,290.74372360626955,0.0,Potential signal (strategy not outperforming),True,90,3,5
macd_garch_90_3_10,-0.2505558968230299,0.4717,379.84092905963945,0.0,Potential signal (strategy not outperforming),True,90,3,10
macd_pure_8_20,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,8,20
bb_garch_75_3_10,-0.2727561111898783,0.3943,-100.02454712866043,0.0,Potential signal (strategy not outperforming),True,75,3,10
macd_pure_8_5,-0.3544893502967813,0.3045,312.50156014950073,0.0,Potential signal (strategy not outperforming),False,,8,5
macd_pure_5_50,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,5,50
bb_garch_50_5_5,-0.4656725965941704,0.1377,-76.65927674103769,0.0005,Potential signal (strategy not outperforming),True,50,5,5
bb_garch_50_5_10,-0.4656725965941704,0.1377,-76.65927674103769,0.0005,Potential signal (strategy not outperforming),True,50,5,10
bb_garch_50_5_20,-0.4656725965941704,0.1377,-76.65927674103769,0.0005,Potential signal (strategy not outperforming),True,50,5,20
bb_garch_50_5_50,-0.4656725965941704,0.1377,-76.65927674103769,0.0005,Potential signal (strategy not outperforming),True,50,5,50
bb_garch_50_8_5,-0.2621396082392691,0.4338,-107.09615346624604,0.0,Potential signal (strategy not outperforming),True,50,8,5
bb_garch_50_8_10,-0.22893067318596116,0.4992,-106.6918598206065,0.0,Potential signal (strategy not outperforming),True,50,8,10
bb_garch_50_8_20,-0.22893067318596116,0.4992,-106.6918598206065,0.0,Potential signal (strategy not outperforming),True,50,8,20
bb_garch_50_8_50,-0.22893067318596116,0.4992,-106.6918598206065,0.0,Potential signal (strategy not outperforming),True,50,8,50
bb_garch_50_50_5,-0.22673723300449655,0.5001,-121.44310213279931,0.0,Potential signal (strategy not outperforming),True,50,50,5
bb_garch_50_50_10,-0.19349536472783002,0.5674,-121.01919599489173,0.0,Potential signal (strategy not outperforming),True,50,50,10
bb_garch_50_50_20,-0.19349536472783002,0.5674,-121.01919599489173,0.0,Potential signal (strategy not outperforming),True,50,50,20
bb_garch_50_50_50,-0.19349536472783002,0.5674,-121.01919599489173,0.0,Potential signal (strategy not outperforming),True,50,50,50
bb_garch_75_3_5,-0.3168451938094241,0.3194,-109.95219789356752,0.0,Potential signal (strategy not outperforming),True,75,3,5
rsi_pure_8_10,-0.19133032223789626,0.5816,166.83940771314028,0.0,Potential signal (strategy not outperforming),False,,8,10
bb_garch_75_3_20,-0.25946553377951387,0.4164,-104.05784577213689,0.0,Potential signal (strategy not outperforming),True,75,3,20
bb_garch_50_3_50,-0.40592051905207516,0.1901,-64.92871898830936,0.0049,Potential signal (strategy not outperforming),True,50,3,50
bb_garch_50_3_20,-0.40592051905207516,0.1901,-64.92871898830936,0.0049,Potential signal (strategy not outperforming),True,50,3,20
bb_garch_50_3_10,-0.40592051905207516,0.1901,-64.92871898830936,0.0049,Potential signal (strategy not outperforming),True,50,3,10
bb_pure_8_5,-0.305333531288818,0.3658,-133.40928562376465,0.0,Potential signal (strategy not outperforming),False,,8,5
bb_pure_3_20,-0.2563014014035594,0.4455,-105.54071663352886,0.0001,Potential signal (strategy not outperforming),False,,3,20
bb_pure_3_50,-0.2563014014035594,0.4455,-105.54071663352886,0.0001,Potential signal (strategy not outperforming),False,,3,50
bb_pure_5_5,-0.36202924796498437,0.2673,-130.61893684448242,0.0,Potential signal (strategy not outperforming),False,,5,5
bb_pure_5_10,-0.39431363553225574,0.2283,-105.58997691404485,0.0,Potential signal (strategy not outperforming),False,,5,10
bb_pure_5_20,-0.39431363553225574,0.2283,-105.58997691404485,0.0,Potential signal (strategy not outperforming),False,,5,20
bb_pure_5_50,-0.39431363553225574,0.2283,-105.58997691404485,0.0,Potential signal (strategy not outperforming),False,,5,50
bb_pure_8_10,-0.305333531288818,0.3658,-133.40928562376465,0.0,Potential signal (strategy not outperforming),False,,8,10
bb_garch_50_3_5,-0.40592051905207516,0.1901,-64.92871898830936,0.0049,Potential signal (strategy not outperforming),True,50,3,5
bb_pure_8_20,-0.305333531288818,0.3658,-133.40928562376465,0.0,Potential signal (strategy not outperforming),False,,8,20
bb_pure_8_50,-0.305333531288818,0.3658,-133.40928562376465,0.0,Potential signal (strategy not outperforming),False,,8,50
bb_pure_50_5,-0.2698491806591079,0.4257,-148.68482493482455,0.0,Potential signal (strategy not outperforming),False,,50,5
bb_pure_50_10,-0.2698491806591079,0.4257,-148.68482493482455,0.0,Potential signal (strategy not outperforming),False,,50,10
bb_pure_50_20,-0.2698491806591079,0.4257,-148.68482493482455,0.0,Potential signal (strategy not outperforming),False,,50,20
bb_pure_50_50,-0.2698491806591079,0.4257,-148.68482493482455,0.0,Potential signal (strategy not outperforming),False,,50,50
bb_garch_75_3_50,-0.25946553377951387,0.4164,-104.05784577213689,0.0,Potential signal (strategy not outperforming),True,75,3,50
bb_garch_75_5_5,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,75,5,5
bb_garch_75_5_10,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,75,5,10
bb_garch_90_50_50,-0.15375639544634367,0.6551,-147.198252573651,0.0,Potential signal (strategy not outperforming),True,90,50,50
bb_garch_90_8_10,-0.18913375668514942,0.5788,-132.0060979489452,0.0,Potential signal (strategy not outperforming),True,90,8,10
bb_garch_90_8_20,-0.18913375668514942,0.5788,-132.0060979489452,0.0,Potential signal (strategy not outperforming),True,90,8,20
bb_garch_90_8_50,-0.18913375668514942,0.5788,-132.0060979489452,0.0,Potential signal (strategy not outperforming),True,90,8,50
bb_garch_90_50_5,-0.18698256756186282,0.5833,-146.78770093507384,0.0,Potential signal (strategy not outperforming),True,90,50,5
bb_garch_90_50_10,-0.15375639544634367,0.6551,-147.198252573651,0.0,Potential signal (strategy not outperforming),True,90,50,10
bb_garch_90_50_20,-0.15375639544634367,0.6551,-147.198252573651,0.0,Potential signal (strategy not outperforming),True,90,50,20
macd_pure_3_5,-0.3544893502967813,0.3045,312.50156014950073,0.0,Potential signal (strategy not outperforming),False,,3,5
bb_garch_90_5_50,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,90,5,50
macd_pure_3_10,-0.27608282793322847,0.4394,411.1215157879142,0.0,Potential signal (strategy not outperforming),False,,3,10
macd_pure_3_20,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,3,20
macd_pure_3_50,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,3,50
macd_pure_5_5,-0.3544893502967813,0.3045,312.50156014950073,0.0,Potential signal (strategy not outperforming),False,,5,5
macd_pure_5_10,-0.27608282793322847,0.4394,411.1215157879142,0.0,Potential signal (strategy not outperforming),False,,5,10
macd_pure_5_20,-0.3584568673279517,0.3162,426.3644255390027,0.0,Potential signal (strategy not outperforming),False,,5,20
bb_garch_90_8_5,-0.22234008935293037,0.5085,-131.61467681737912,0.0,Potential signal (strategy not outperforming),True,90,8,5
bb_garch_90_5_20,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,90,5,20
bb_garch_75_5_20,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,75,5,20
bb_garch_75_50_10,-0.15375639544634367,0.6551,-147.198252573651,0.0,Potential signal (strategy not outperforming),True,75,50,10
bb_garch_75_5_50,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,75,5,50
bb_garch_75_8_5,-0.22234008935293037,0.5085,-131.61467681737912,0.0,Potential signal (strategy not outperforming),True,75,8,5
bb_garch_75_8_10,-0.18913375668514942,0.5788,-132.0060979489452,0.0,Potential signal (strategy not outperforming),True,75,8,10
bb_garch_75_8_20,-0.18913375668514942,0.5788,-132.0060979489452,0.0,Potential signal (strategy not outperforming),True,75,8,20
bb_garch_75_8_50,-0.18913375668514942,0.5788,-132.0060979489452,0.0,Potential signal (strategy not outperforming),True,75,8,50
bb_garch_75_50_5,-0.18698256756186282,0.5833,-146.78770093507384,0.0,Potential signal (strategy not outperforming),True,75,50,5
bb_garch_75_50_20,-0.15375639544634367,0.6551,-147.198252573651,0.0,Potential signal (strategy not outperforming),True,75,50,20
bb_garch_90_5_10,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,90,5,10
bb_garch_75_50_50,-0.15375639544634367,0.6551,-147.198252573651,0.0,Potential signal (strategy not outperforming),True,75,50,50
bb_garch_90_3_5,-0.2837313723816295,0.3817,-117.5295797180965,0.0,Potential signal (strategy not outperforming),True,90,3,5
bb_garch_90_3_10,-0.1937607339257511,0.5632,-113.0857692714108,0.0,Potential signal (strategy not outperforming),True,90,3,10
bb_garch_90_3_20,-0.1606454018748099,0.6322,-113.50537561281544,0.0,Potential signal (strategy not outperforming),True,90,3,20
bb_garch_90_3_50,-0.1606454018748099,0.6322,-113.50537561281544,0.0,Potential signal (strategy not outperforming),True,90,3,50
bb_garch_90_5_5,-0.3988739222697768,0.2063,-115.99681718014475,0.0,Potential signal (strategy not outperforming),True,90,5,5
rsi_pure_8_5,-0.23135708919046083,0.4946,110.25163501634334,0.0005,Potential signal (strategy not outperforming),False,,8,5
xgb_50_3_20,-0.11013206812539278,0.7627,70.43007405931556,0.0318,Potential signal (strategy not outperforming),True,50,3,20
rsi_pure_8_20,-0.19133032223789626,0.5816,166.83940771314028,0.0,Potential signal (strategy not outperforming),False,,8,20
mlp_sig_90_5_5,-0.04728799581967247,0.8953,-127.73469418412115,0.0375,Potential signal (strategy not outperforming),True,90,5,5
xgb_50_3_50,-0.042885444045951626,0.9101,78.27446787814252,0.0171,Potential signal (strategy not outperforming),True,50,3,50
rf_nofs_90_3_10,-0.1701330094045167,0.6408,99.41945754048386,0.0036,Potential signal (strategy not outperforming),True,90,3,10
rf_nofs_90_3_50,-0.03354628008991223,0.927,71.28954771434086,0.0168,Potential signal (strategy not outperforming),True,90,3,50
rf_nofs_90_50_5,-0.035987971147642295,0.9275,-61.50945733463588,0.047,Potential signal (strategy not outperforming),True,90,50,5
rf_nofs_nogarch_8_5,-0.14236056230979566,0.7079,-75.9664360459702,0.0332,Potential signal (strategy not outperforming),False,,8,5
rf_nofs_nogarch_50_5,-0.027207003205930613,0.9467,-88.83119037206679,0.0113,Potential signal (strategy not outperforming),False,,50,5
xgb_nofs_50_3_5,-0.39273355505165186,0.2511,82.12686344775175,0.0113,Potential signal (strategy not outperforming),True,50,3,5
xgb_nofs_50_3_10,-0.24866388762167912,0.4829,84.64950548789561,0.0082,Potential signal (strategy not outperforming),True,50,3,10
xgb_nofs_50_3_20,-0.18769677484381242,0.604,95.77686327534006,0.0004,Potential signal (strategy not outperforming),True,50,3,20
xgb_nofs_50_3_50,-0.11424390126417772,0.7594,109.8905557227731,0.0,Potential signal (strategy not outperforming),True,50,3,50
xgb_nofs_50_5_50,-0.15003638031537458,0.6859,51.40314663330386,0.0455,Potential signal (strategy not outperforming),True,50,5,50
xgb_nofs_75_3_10,-0.2712713450578238,0.4465,92.03117363457582,0.0061,Potential signal (strategy not outperforming),True,75,3,10
xgb_nofs_75_3_20,-0.26079988713615687,0.4761,111.24312890910197,0.0003,Potential signal (strategy not outperforming),True,75,3,20
xgb_nofs_75_3_50,-0.26079988713615687,0.4761,111.24312890910197,0.0003,Potential signal (strategy not outperforming),True,75,3,50
xgb_nofs_75_5_20,-0.22581873193019197,0.5436,68.66960416379723,0.0202,Potential signal (strategy not outperforming),True,75,5,20
rf_nofs_75_5_50,-0.03931133070366899,0.9211,45.98987380709511,0.0406,Potential signal (strategy not outperforming),True,75,5,50
mlp_sig_50_8_5,-0.08502214836420074,0.8029,-120.53096817290384,0.0158,Potential signal (strategy not outperforming),True,50,8,5
mlp_sig_50_8_10,0.0005144207615176422,0.999,-132.29627800315166,0.012,Potential signal (strategy not outperforming),True,50,8,10
mlp_sig_75_8_10,-0.0013866935991185825,0.9978,-115.1791943611814,0.0438,Potential signal (strategy not outperforming),True,75,8,10
rf_nofs_50_3_10,-0.3189337660474154,0.3497,59.44235647944531,0.0342,Potential signal (strategy not outperforming),True,50,3,10
rf_nofs_50_3_20,-0.17797752988063276,0.6314,57.120982742536626,0.0114,Potential signal (strategy not outperforming),True,50,3,20
rf_nofs_50_3_50,-0.06542492495704122,0.8649,70.56962418309553,0.0012,Potential signal (strategy not outperforming),True,50,3,50
mlp_sig_75_50_10,-0.0013866935991185825,0.9978,-115.1791943611814,0.0438,Potential signal (strategy not outperforming),True,75,50,10
mlp_sig_75_50_5,-0.13084953229571994,0.7082,-112.29156768710135,0.0358,Potential signal (strategy not outperforming),True,75,50,5
rf_nofs_50_5_50,-0.10422196758078861,0.7839,41.39822738448932,0.0479,Potential signal (strategy not outperforming),True,50,5,50
mlp_sig_75_8_5,-0.13084953229571994,0.7082,-112.29156768710135,0.0358,Potential signal (strategy not outperforming),True,75,8,5
rf_nofs_75_3_50,-0.0016603994602052419,0.9969,61.27826983773444,0.0115,Potential signal (strategy not outperforming),True,75,3,50
rf_nofs_50_50_5,-0.03356074975113621,0.9304,-53.3538109863653,0.033,Potential signal (strategy not outperforming),True,50,50,5
rf_nofs_75_3_5,-0.4506985756816133,0.1917,82.64532765314507,0.0061,Potential signal (strategy not outperforming),True,75,3,5
rf_nofs_75_3_10,-0.25956808402026454,0.4653,69.39631338639036,0.0305,Potential signal (strategy not outperforming),True,75,3,10
mlp_sig_50_50_10,0.0005144207615176422,0.999,-132.29627800315166,0.012,Potential signal (strategy not outperforming),True,50,50,10
mlp_sig_50_50_5,-0.08502214836420074,0.8029,-120.53096817290384,0.0158,Potential signal (strategy not outperforming),True,50,50,5
rf_nofs_75_3_20,-0.1437710952994119,0.6923,61.59687733668374,0.0319,Potential signal (strategy not outperforming),True,75,3,20
xgb_nofs_75_5_50,-0.22581873193019197,0.5436,68.66960416379723,0.0202,Potential signal (strategy not outperforming),True,75,5,50
xgb_nofs_75_50_5,-0.06041248813035316,0.8664,-69.7686998653361,0.031,Potential signal (strategy not outperforming),True,75,50,5
rf_sig_nogarch_50_10,-0.05927703263858297,0.8722,-79.30168428501368,0.0072,Potential signal (strategy not outperforming),False,,50,10
xgb_90_5_20,-0.29560143289279595,0.4202,77.860696412397,0.0415,Potential signal (strategy not outperforming),True,90,5,20
rf_50_3_5,-0.4145259449917367,0.2006,58.297971588085474,0.0117,Potential signal (strategy not outperforming),True,50,3,5
rf_50_3_50,-0.26207857193301765,0.4773,44.21769472568747,0.0117,Potential signal (strategy not outperforming),True,50,3,50
rf_50_50_5,-0.05104954198547629,0.8919,-54.56237517188595,0.0058,Potential signal (strategy not outperforming),True,50,50,5
rf_75_3_5,-0.41273016558272035,0.225,73.21347446631258,0.0077,Potential signal (strategy not outperforming),True,75,3,5
rf_75_50_5,0.008741229268021455,0.9852,-45.07233280878295,0.0453,Potential signal (strategy not outperforming),True,75,50,5
xgb_90_5_50,-0.29560143289279595,0.4202,77.860696412397,0.0415,Potential signal (strategy not outperforming),True,90,5,50
xgb_90_3_50,-0.2171979707523708,0.5539,101.21981898519904,0.0168,Potential signal (strategy not outperforming),True,90,3,50
rf_sig_50_3_20,-0.14754462616236208,0.6918,36.63747442638827,0.0224,Potential signal (strategy not outperforming),True,50,3,20
xgb_90_3_20,-0.2171979707523708,0.5539,101.21981898519904,0.0168,Potential signal (strategy not outperforming),True,90,3,20
bb_pure_3_10,-0.2563014014035594,0.4455,-105.54071663352886,0.0001,Potential signal (strategy not outperforming),False,,3,10
rf_90_50_5,-0.13520930647664886,0.7206,-66.98710221704826,0.0099,Potential signal (strategy not outperforming),True,90,50,5
xgb_75_3_50,-0.2657868946658004,0.4685,82.54583246709396,0.0198,Potential signal (strategy not outperforming),True,75,3,50
xgb_75_3_20,-0.2657868946658004,0.4685,82.54583246709396,0.0198,Potential signal (strategy not outperforming),True,75,3,20
rf_nogarch_50_5,-0.11320305452777835,0.7648,-84.80165346159063,0.0061,Potential signal (strategy not outperforming),False,,50,5
rf_sig_50_3_10,-0.3456469052131037,0.3031,66.68441588981469,0.0049,Potential signal (strategy not outperforming),True,50,3,10
rf_sig_50_3_50,-0.07411396158359962,0.8477,50.578720106207726,0.0007,Potential signal (strategy not outperforming),True,50,3,50
rf_sig_nogarch_50_5,-0.08507088410408759,0.8204,-114.92145351158484,0.0003,Potential signal (strategy not outperforming),False,,50,5
xgb_nofs_nogarch_8_5,-0.10324219104460974,0.7826,-79.50714134367732,0.0479,Potential signal (strategy not outperforming),False,,8,5
rf_sig_nogarch_8_5,-0.1949630405804812,0.6041,-84.26629482926717,0.0088,Potential signal (strategy not outperforming),False,,8,5
xgb_nofs_90_3_20,-0.14152979480842465,0.6979,97.8868575658725,0.012,Potential signal (strategy not outperforming),True,90,3,20
xgb_nofs_90_3_50,-0.14152979480842465,0.6979,97.8868575658725,0.012,Potential signal (strategy not outperforming),True,90,3,50
rf_sig_90_50_5,-0.13659520049579332,0.7197,-72.29252365760136,0.0051,Potential signal (strategy not outperforming),True,90,50,5
rf_sig_90_3_50,-0.19350098099901247,0.598,60.27008068140876,0.0213,Potential signal (strategy not outperforming),True,90,3,50
rf_sig_90_3_10,-0.2898372117400234,0.4141,82.59687874146942,0.0074,Potential signal (strategy not outperforming),True,90,3,10
xgb_nofs_nogarch_50_5,-0.07958815849409062,0.8288,-79.63059876756247,0.0493,Potential signal (strategy not outperforming),False,,50,5
rf_sig_50_5_50,-0.06271136797714894,0.8729,32.27876886621761,0.0137,Potential signal (strategy not outperforming),True,50,5,50
rf_sig_75_3_50,-0.06405974187316643,0.8726,43.72310090613967,0.0084,Potential signal (strategy not outperforming),True,75,3,50
rf_sig_75_3_20,-0.09637862628298743,0.8065,39.47506590849454,0.0245,Potential signal (strategy not outperforming),True,75,3,20
rf_sig_75_3_10,-0.2654551154567474,0.4511,86.35839806832556,0.0008,Potential signal (strategy not outperforming),True,75,3,10
